idNum,preRace,race,gender
17-415427,Unknown,Black,Male
17-415434,NA,NA,NA
17-415438,Unknown,Black,Female
17-415444,Black,Black,Male
17-415451,NA,NA,NA
17-415464,Black,Black,Male
17-415480,Unknown,Black,Male
17-415485,Unknown,Black,Female
17-415495,Unknown,Unknown,Unknown
17-415542,Unknown,Unknown,Unknown
17-415571,Unknown,East African,Male
17-415579,Unknown,Unknown,Male
17-415591,Unknown,Black,Male
17-415592,Unknown,Native American,Male
17-415607,Unknown,Asian,Male
17-415612,Black,Black,Male
17-415623,Unknown,Black,Male
17-415624,Unknown,Black,Male
17-415625,Unknown,Black,Female
17-415649,Unknown,Unknown,Unknown
17-415671,Black,Black,Male
17-415685,White,White,Male
17-415703,Black,Black,Male
17-415707,Unknown,White,Male
17-415722,Black,Unknown,Male
17-415733,Unknown,Asian,Female
17-415751,Black,Black,Male
17-415765,Unknown,Black,Male
17-415799,Unknown,Unknown,Male
17-415809,White,White,Male
17-415810,NA,NA,NA
17-415847,Unknown,White,Male
17-415851,Unknown,Unknown,Unknown
17-415864,Black,Black,Male
17-415866,Black,Unknown,Male
17-415886,Unknown,Unknown,Unknown
17-415898,White,White,Female
17-415917,White,Unknown,Male
17-415936,East African,East African,Male
17-415948,White,White,Female
17-415954,Unknown,Unknown,Male
17-415966,Black,Black,Male
17-416010,Black,Black,Male
17-416022,Unknown,Black,Female
17-416032,Unknown,Black,Male
17-416045,Unknown,Unknown,Unknown
17-416051,Unknown,Unknown,Unknown
17-416057,Unknown,Unknown,Unknown
17-416073,Unknown,White,Male
17-416081,Black,Black,Female
17-416102,Other,Unknown,Male
17-416114,Black,Black,Male
17-416116,Unknown,Latino,Male
17-416126,Black,Black,Male
17-416139,Other,Unknown,Male
17-416170,Unknown,East African,Male
17-416180,NA,NA,NA
17-416191,White,White,Female
17-416195,Unknown,Unknown,Male
17-416213,Black,Black,Female
17-416215,Unknown,Black,Male
17-416216,Unknown,White,Male
17-416219,White,White,Female
17-416222,NA,NA,NA
17-416225,Unknown,White,Female
17-416234,Unknown,White,Female
17-416239,Unknown,White,Female
17-416244,Unknown,White,Female
17-416251,Black,Black,Male
17-416252,Unknown,White,Female
17-416256,Unknown,White,Female
17-416267,Unknown,East African,Male
17-416268,Unknown,White,Female
17-416276,Black,Black,Female
17-416285,Unknown,White,Male
17-416292,Unknown,Black,Male
17-416294,Unknown,Unknown,Unknown
17-416305,Unknown,East African,Male
17-416313,Unknown,Unknown,Unknown
17-416314,Unknown,Black,Male
17-416315,Unknown,Latino,Male
17-416318,Black,Black,Male
17-416338,Unknown,Asian,Male
17-416355,Unknown,Black,Male
17-416368,Unknown,Black,Male
17-416373,Unknown,White,Male
17-416383,Native American,Native American,Male
17-416384,Unknown,Unknown,Unknown
17-416396,NA,NA,NA
17-416400,Unknown,White,Male
17-416417,Unknown,Black,Male
17-416443,Unknown,Black,Female
17-416446,Unknown,Asian,Male
17-416464,Unknown,Latino,Male
17-416466,Unknown,Black,Male
17-416475,East African,East African,Male
17-416491,Unknown,Black,Female
17-416492,Unknown,White,Male
17-416499,Unknown,Unknown,Unknown
17-416501,East African,East African,Male
17-416509,Unknown,Black,Male
17-416510,Unknown,White,Female
17-416547,Unknown,East African,Male
17-416561,Unknown,Black,Male
17-416566,Unknown,Unknown,Unknown
17-416587,Unknown,White,Male
17-416596,Unknown,Black,Male
17-416606,NA,NA,NA
17-416609,Black,Black,Unknown
17-416615,Unknown,Black,Male
17-416630,Unknown,Unknown,Unknown
17-416633,NA,NA,NA
17-416641,Unknown,Black,Male
17-416644,Unknown,White,Male
17-416654,Unknown,Black,Male
17-416662,Unknown,White,Male
17-416663,Unknown,East African,Male
17-416669,Unknown,Unknown,Unknown
17-416684,Unknown,Black,Male
17-416694,Unknown,Black,Male
17-416700,Unknown,Unknown,Unknown
17-416701,White,White,Male
17-416707,Unknown,Other,Female
17-416708,Unknown,Black,Male
17-416716,Unknown,White,Female
17-416719,Unknown,Black,Male
17-416728,Unknown,Unknown,Unknown
17-416744,Unknown,East African,Male
17-416755,East African,East African,Male
17-416762,White,White,Male
17-416763,NA,NA,NA
17-416765,Unknown,Black,Male
17-416782,Unknown,White,NA
17-416786,Unknown,Black,Male
17-416790,Unknown,Unknown,Male
17-416797,Unknown,White,Male
17-416812,Unknown,Unknown,Unknown
17-416819,Unknown,White,Male
17-416820,White,Unknown,Unknown
17-416821,Unknown,Black,Male
17-416826,Unknown,White,Female
17-416829,White,White,Male
17-416830,White,Unknown,Male
17-416838,Unknown,Latino,Male
17-416853,Black,Black,Male
17-416900,Unknown,Black,Male
17-416909,Unknown,White,Male
17-416915,NA,NA,NA
17-416916,White,White,Male
17-416918,Unknown,Unknown,Male
17-416933,Unknown,Black,Female
17-416988,Unknown,White,Male
17-416991,Unknown,Unknown,Unknown
17-417021,Unknown,Unknown,Unknown
17-417043,Unknown,White,Male
17-417048,Unknown,Asian,Male
17-417049,Unknown,White,Male
17-417063,NA,NA,NA
17-417073,NA,NA,NA
17-417075,Unknown,White,Male
17-417084,Unknown,White,Male
17-417086,Unknown,White,Male
17-417091,Unknown,Unknown,Male
17-417099,Asian,Asian,Male
17-417107,Unknown,White,Female
17-417115,Unknown,Black,Male
17-417124,Unknown,White,Female
17-417145,Unknown,White,Male
17-417154,White,White,Female
17-417155,Black,Other,Male
17-417160,White,Unknown,Unknown
17-417174,Unknown,White,Female
17-417187,NA,NA,NA
17-417204,Unknown,White,Male
17-417214,White,White,Male
17-417217,Unknown,Black,Male
17-417222,Unknown,White,Male
17-417266,Unknown,Unknown,Unknown
17-417270,East African,East African,Male
17-417272,Unknown,White,Female
17-417277,Unknown,White,Male
17-417284,White,White,Male
17-417294,Unknown,Black,Male
17-417295,White,White,Male
17-417324,Unknown,Unknown,Male
17-417325,Black,Black,Female
17-417349,Unknown,Unknown,Male
17-417367,Unknown,White,Male
17-417368,Black,Black,Female
17-417408,Unknown,Unknown,Unknown
17-417437,Black,Black,Male
17-417453,White,Unknown,Unknown
17-417473,Unknown,Unknown,Male
17-417479,NA,NA,NA
17-417488,Unknown,East African,Female
17-417498,NA,NA,NA
17-417499,Unknown,White,Female
17-417506,Unknown,Unknown,Unknown
17-417516,Unknown,Black,Male
17-417517,Unknown,White,Male
17-417528,Other,Unknown,Male
17-417533,Unknown,Black,Male
17-417541,NA,NA,NA
17-417552,Unknown,Unknown,Unknown
17-417557,Unknown,Unknown,Unknown
17-417587,Unknown,Black,Male
17-417598,Unknown,Other,Female
17-417602,Unknown,Black,Female
17-417615,Unknown,Latino,Male
17-417635,Unknown,Black,Male
17-417639,Unknown,Black,Male
17-417646,NA,NA,NA
17-417652,Unknown,Black,Male
17-417653,Unknown,White,Male
17-417656,Unknown,Unknown,Unknown
17-417659,Unknown,Black,Male
17-417669,Native American,Unknown,Unknown
17-417673,Unknown,White,Male
17-417682,Unknown,Other,Male
17-417685,White,Unknown,Male
17-417686,Unknown,Black,Male
17-417687,Unknown,Black,Male
17-417688,Unknown,Black,Female
17-417696,Unknown,Unknown,Unknown
17-417705,Unknown,White,Male
17-417727,Unknown,Black,Male
17-417738,Unknown,Black,Male
17-417740,Unknown,Latino,Male
17-417741,Unknown,Unknown,Male
17-417746,Unknown,White,Male
17-417754,Unknown,Black,Female
17-417755,Black,Black,Male
17-417760,Unknown,Black,Female
17-417764,Unknown,Unknown,Unknown
17-417774,Unknown,Unknown,Unknown
17-417777,Unknown,Black,Female
17-417795,Unknown,Unknown,Unknown
17-417797,Black,Black,Male
17-417798,Unknown,Black,Male
17-417804,Unknown,White,Male
17-417808,Unknown,White,Male
17-417809,Unknown,Black,Male
17-417811,Unknown,Black,Male
17-417814,Unknown,Black,Male
17-417827,Unknown,Black,Male
17-417830,Unknown,White,Female
17-417831,White,White,Female
17-417834,Unknown,Black,Male
17-417835,Unknown,Black,Male
17-417837,Unknown,Black,Male
17-417840,Unknown,Latino,Male
17-417841,Black,Black,Male
17-417842,Unknown,Black,Male
17-417847,Unknown,Unknown,Unknown
17-417849,Unknown,East African,Female
17-417851,White,White,Male
17-417856,Unknown,Unknown,Unknown
17-417859,Unknown,Unknown,Unknown
17-417858,Unknown,Black,Male
17-417874,NA,NA,NA
17-417879,Black,Unknown,Male
17-417881,White,White,Female
17-417883,White,White,Male
17-417884,White,White,Male
17-417888,Unknown,White,Male
17-417900,White,White,Female
17-417902,NA,NA,NA
17-417906,Unknown,Asian,Male
17-417910,White,White,Female
17-417927,Unknown,Asian,Female
17-417934,Unknown,Latino,Male
17-417935,White,Unknown,Male
17-417936,Black,Black,Male
17-417938,Unknown,Unknown,Unknown
17-417940,NA,NA,NA
17-417949,Asian,Asian,Female
17-417956,NA,NA,NA
17-417959,White,White,Male
17-417974,Unknown,White,Male
17-417994,White,White,Female
17-418008,Black,Black,Male
17-418040,Black,Black,Female
17-418058,Native American,Native American,Female
17-418079,NA,NA,NA
17-418080,Unknown,Latino,Male
17-418083,Black,Black,Male
17-418087,NA,NA,NA
17-418104,White,Unknown,Male
17-418112,Unknown,Latino,Male
17-418143,Unknown,White,Female
17-418174,Unknown,Black,Male
17-418204,Unknown,Unknown,Unknown
17-418206,Unknown,Unknown,Unknown
17-418207,Black,Black,Male
17-418210,Unknown,Unknown,Unknown
17-418254,Unknown,Black,Male
17-418257,NA,NA,NA
17-418260,NA,NA,NA
17-418283,Unknown,Black,Male
17-418294,Unknown,Black,Female
17-418310,Unknown,Black,Male
17-418322,Black,Black,Male
17-418326,Unknown,Black,Male
17-418329,Unknown,Black,Female
17-418330,White,White,Female
17-418339,Unknown,Unknown,Unknown
17-418343,Unknown,Black,Male
17-418355,Black,Black,Male
17-418376,Black,Black,Female
17-418385,NA,NA,NA
17-418388,Unknown,Black,Male
17-418404,Unknown,Unknown,Unknown
17-418426,White,East African,Male
17-418444,Unknown,Black,Female
17-418467,Unknown,Unknown,Unknown
17-418473,NA,NA,NA
17-418475,Unknown,Unknown,Unknown
17-418511,Unknown,Unknown,Unknown
17-418547,Black,Black,Male
17-418555,White,White,Male
17-418582,Black,Black,Male
17-418600,Unknown,Unknown,Unknown
17-418618,Unknown,Latino,Male
17-418664,NA,NA,NA
17-418665,Black,Black,Male
17-418687,Unknown,Unknown,Unknown
17-418721,Black,Black,Male
17-418757,Unknown,Other,Male
17-418765,White,White,Male
17-418783,NA,NA,NA
17-418804,Black,Black,Male
17-418805,Black,Black,Male
17-418862,NA,NA,NA
17-418874,Unknown,Black,Male
17-418879,Unknown,White,Male
17-418893,Unknown,Black,Male
17-418902,Other,Other,Female
17-418922,Unknown,Unknown,Male
17-418924,Unknown,White,Male
17-418926,NA,NA,NA
17-418938,Unknown,Unknown,Male
17-418958,NA,NA,NA
17-418965,Unknown,White,Female
17-418968,Unknown,Black,Male
17-418971,Unknown,Unknown,Unknown
17-418984,Unknown,Unknown,Unknown
17-418987,Unknown,Unknown,Unknown
17-418997,Unknown,Unknown,Unknown
17-419000,NA,NA,NA
17-419027,Unknown,East African,Male
17-419037,Unknown,East African,Male
17-419052,Unknown,Black,Male
17-419061,Unknown,Black,Female
17-419067,Black,Black,Male
17-419077,Unknown,Black,Male
17-419081,Black,Black,Male
17-419085,White,Black,Female
17-419091,Unknown,Other,Male
17-419101,Black,Black,Female
17-419207,Unknown,Black,Female
17-419237,Unknown,Native American,Male
17-419241,White,White,Male
17-419248,White,White,Male
17-419249,Unknown,Native American,Unknown
17-419265,Unknown,Black,Female
17-419280,Unknown,White,Male
17-419287,Unknown,East African,Female
17-419305,Unknown,White,Male
17-419310,Black,Black,Male
17-419317,Unknown,White,Male
17-419329,Unknown,White,Female
17-419348,Black,Black,Male
17-419365,White,Other,Female
17-419369,Other,Other,Unknown
17-419385,Unknown,Unknown,Unknown
17-419395,Unknown,Black,Male
17-419422,Black,Black,Male
17-419433,NA,NA,NA
17-419439,Black,Black,Male
17-419451,NA,NA,NA
17-419462,Unknown,White,Male
17-419476,Unknown,Black,Male
17-419477,Native American,Native American,Female
17-419483,NA,NA,NA
17-419508,NA,NA,NA
17-419517,Unknown,Asian,Male
17-419534,Unknown,Unknown,Unknown
17-419537,Black,Black,Male
17-419548,Unknown,Black,Male
17-419553,Unknown,Unknown,Male
17-419565,Black,Black,Male
17-419589,White,White,Female
17-419603,NA,NA,NA
17-419621,NA,NA,NA
17-419627,Other,White,Male
17-419633,Black,Black,Male
17-419634,NA,NA,NA
17-419656,White,White,Male
17-419665,Unknown,Other,Male
17-419668,NA,NA,NA
17-419675,Unknown,Black,Female
17-419679,White,White,Male
17-419682,Black,Black,Male
17-419685,Unknown,Black,Male
17-419704,Black,Black,Male
17-419712,NA,NA,NA
17-419724,NA,NA,NA
17-419730,Unknown,Unknown,Unknown
17-419735,Black,Black,Male
17-419737,Unknown,Unknown,Unknown
17-419789,Unknown,Unknown,Unknown
17-419794,Native American,Native American,Female
17-419797,NA,NA,NA
17-419808,Unknown,Unknown,Unknown
17-419829,Unknown,Black,Male
17-419876,Black,Black,Male
17-419889,Unknown,Black,Female
17-419920,White,White,Female
17-419928,NA,NA,NA
17-419944,Unknown,Black,Male
17-419948,Unknown,White,Female
17-419951,NA,NA,NA
17-419964,White,White,Male
17-419968,Unknown,Unknown,Unknown
17-420001,Unknown,Latino,Female
17-420003,White,Unknown,Unknown
17-420018,Unknown,Black,Male
17-420020,White,Unknown,Unknown
17-420021,White,White,Male
17-420039,Unknown,Black,Male
17-420057,NA,NA,NA
17-420064,NA,NA,NA
17-420069,Unknown,White,Male
17-420074,Black,Unknown,Unknown
17-420076,NA,NA,NA
17-420100,Unknown,White,Female
17-420120,Unknown,Unknown,Unknown
17-420133,Unknown,Other,Female
17-420152,Unknown,Black,Male
17-420160,Unknown,Unknown,Unknown
17-420176,Unknown,White,Male
17-420179,Unknown,White,Female
17-420181,Black,Unknown,Unknown
17-420191,Unknown,White,Female
17-420201,NA,NA,NA
17-420208,White,White,Male
17-420211,Unknown,Unknown,Unknown
17-420219,NA,NA,NA
17-420233,Unknown,Latino,Male
17-420257,Unknown,Black,Female
17-420260,Unknown,Black,Male
17-420266,Other,Other,Unknown
17-420269,Black,Black,Male
17-420271,Unknown,Latino,Male
17-420273,Black,Unknown,Male
17-420276,White,White,Male
17-420279,NA,NA,NA
17-420291,Unknown,Black,Female
17-420293,White,White,Male
17-420297,Unknown,Black,Male
17-420300,Unknown,Unknown,Unknown
17-420307,Unknown,East African,Male
17-420311,Unknown,Unknown,Unknown
17-420328,Unknown,Unknown,Unknown
17-420329,Unknown,Unknown,Unknown
17-420372,Unknown,Unknown,Unknown
17-420403,Unknown,White,Male
17-420407,NA,NA,NA
17-420477,White,White,NA
17-420479,Black,Black,Male
17-420481,White,White,Female
17-420495,Unknown,Unknown,Male
17-420511,East African,Unknown,Male
17-420522,NA,NA,NA
17-420526,Unknown,Unknown,Male
17-420559,Unknown,Black,Male
17-420610,White,White,Female
17-420638,Black,Black,Male
17-420650,NA,NA,NA
17-420677,Native American,Native American,Female
17-420685,Unknown,Black,Female
17-420688,White,Unknown,Male
17-420698,NA,NA,NA
17-420706,NA,NA,NA
17-420728,Unknown,Black,Male
17-420744,NA,NA,NA
17-420746,White,White,Male
17-420763,NA,NA,NA
17-420768,White,Latino,Female
17-420771,Unknown,White,Female
17-420772,NA,NA,NA
17-420774,Black,Unknown,Male
17-420786,NA,NA,NA
17-420788,NA,NA,NA
17-420799,Unknown,Unknown,Unknown
17-420813,White,White,Male
17-420827,White,White,Male
17-420831,NA,NA,NA
17-420853,NA,NA,NA
17-420855,White,White,Male
17-420859,NA,NA,NA
17-420887,Unknown,Latino,Female
17-420889,Unknown,Black,Male
17-420895,Unknown,East African,Male
17-420907,Black,Black,Male
17-420920,NA,NA,NA
17-420922,Unknown,Black,Male
17-420957,White,White,Female
17-420971,NA,NA,NA
17-420978,Unknown,Black,Female
17-420979,Black,Black,Female
17-420995,Unknown,Black,Male
17-421002,Unknown,Black,Male
17-421077,White,White,Male
17-421085,Unknown,Unknown,Unknown
17-421090,NA,NA,NA
17-421107,Black,Black,Male
17-421142,Black,Black,Male
17-421144,Black,Black,Male
17-421147,Black,Black,Male
17-421157,Asian,Asian,Male
17-421159,Unknown,Latino,Male
17-421163,White,White,Male
17-421169,White,White,Female
17-421176,Black,Black,Male
17-421190,Unknown,Black,Female
17-421193,Black,Black,Male
17-421207,NA,NA,NA
17-421228,Unknown,Black,Female
17-421238,Black,Black,Female
17-421252,Unknown,White,Female
17-421258,Black,Black,Female
17-421262,Black,Black,Female
17-421277,Black,Black,Male
17-421289,Unknown,White,Female
17-421302,NA,NA,NA
17-421339,White,White,Female
17-421364,Unknown,Unknown,Unknown
17-421365,Unknown,Black,Female
17-421397,Unknown,Black,Female
17-421475,Unknown,Unknown,Unknown
17-421482,Unknown,Black,Male
17-421484,Other,Other,Unknown
17-421493,Unknown,Unknown,Unknown
17-421494,Unknown,Black,Female
17-421498,NA,NA,NA
17-421500,Unknown,Black,Male
17-421509,NA,NA,NA
17-421510,Black,Unknown,Male
17-421519,NA,NA,NA
17-421525,Unknown,Black,Male
17-421535,NA,NA,NA
17-421536,White,Unknown,Male
17-421566,Unknown,Black,Male
17-421574,White,Unknown,Unknown
17-421579,NA,NA,NA
17-421580,Unknown,Unknown,Unknown
17-421588,Other,Other,Male
17-421592,Unknown,Black,Male
17-421604,NA,NA,NA
17-421610,Unknown,Other,Male
17-421625,Unknown,Unknown,Unknown
17-421629,Unknown,Native American,Male
17-421631,NA,NA,NA
17-421644,Unknown,East African,Male
17-421645,Unknown,Unknown,Unknown
17-421659,Unknown,East African,Female
17-421667,Unknown,White,Male
17-421670,Unknown,Black,Male
17-421677,Black,Black,Male
17-421681,Unknown,Black,Male
17-421699,Unknown,Black,Male
17-421707,Unknown,White,Male
17-421714,Native American,Unknown,Male
17-421722,Unknown,Black,Female
17-421729,NA,NA,NA
17-421730,Unknown,Latino,Male
17-421731,Unknown,White,Female
17-421735,NA,NA,NA
17-421738,Other,Other,Male
17-421757,Unknown,Unknown,Male
17-421759,Unknown,Black,Male
17-421761,Unknown,Black,Male
17-421762,East African,East African,Female
17-421771,Unknown,White,Female
17-421787,Black,Black,Male
17-421810,White,White,Male
17-421814,Unknown,Black,Male
17-421823,Unknown,White,Female
17-421825,White,Unknown,Male
17-421826,Unknown,Black,Male
17-421839,Unknown,Unknown,Unknown
17-421840,White,White,Male
17-421846,NA,NA,NA
17-421854,NA,NA,NA
17-421861,NA,NA,NA
17-421908,Black,Black,Male
17-421917,Native American,Native American,Male
17-421919,Unknown,Black,Male
17-421927,Unknown,East African,Male
17-421929,Unknown,Unknown,Unknown
17-421933,White,Unknown,Female
17-421941,White,White,Male
17-421949,Unknown,Black,Male
17-421967,Unknown,Unknown,Male
17-421969,Unknown,Unknown,Unknown
17-422009,NA,NA,NA
17-422049,Unknown,Asian,Male
17-422064,White,White,NA
17-422085,Unknown,Black,Unknown
17-422096,Black,Black,Male
17-422106,Unknown,Other,Male
17-422116,Unknown,White,Female
17-422117,Unknown,Unknown,Unknown
17-422126,Black,Black,Unknown
17-422142,White,Black,Male
17-422147,Unknown,Unknown,Male
17-422148,Black,Unknown,Unknown
17-422162,White,White,Male
17-422163,Unknown,White,Male
17-422190,Unknown,White,Female
17-422204,Unknown,White,Female
17-422213,White,White,Male
17-422222,Black,Black,Female
17-422227,NA,NA,NA
17-422234,Native American,Other,Female
17-422238,Unknown,Black,Unknown
17-422245,White,Other,Male
17-422260,NA,NA,NA
17-422266,Unknown,Other,Male
17-422273,Black,Black,Female
17-422275,NA,NA,NA
17-422276,White,Unknown,Male
17-422282,Unknown,Black,Female
17-422285,Black,Black,Male
17-422287,Black,Black,Male
17-422299,NA,NA,NA
17-422315,NA,NA,NA
17-422316,NA,NA,NA
17-422319,NA,NA,NA
17-422340,Unknown,Unknown,Unknown
17-422349,Latino,Native American,Male
17-422356,Unknown,Black,Female
17-422368,Unknown,Black,Male
17-422371,White,White,Male
17-422398,NA,NA,NA
17-422402,NA,NA,NA
17-422406,Unknown,White,Female
17-422431,Unknown,White,Male
17-422451,Black,Black,Male
17-422466,NA,NA,NA
17-422469,Black,Black,Female
17-422484,Unknown,White,Male
17-422511,Unknown,Black,Male
17-422546,Black,Unknown,Male
17-422547,Unknown,Black,Female
17-422554,White,Unknown,Male
17-422591,NA,NA,NA
17-422597,White,White,Male
17-422598,Black,Black,Male
17-422600,NA,NA,NA
17-422618,Black,Black,Male
17-422649,NA,NA,NA
17-422686,White,Unknown,Unknown
17-422687,Unknown,Latino,Male
17-422701,Black,Black,Male
17-422703,Unknown,Black,Female
17-422715,Unknown,Black,Male
17-422720,NA,NA,NA
17-422732,East African,East African,Female
17-422758,Black,Black,Male
17-422763,Unknown,Unknown,Unknown
17-422769,Unknown,White,Male
17-422774,Unknown,Black,Female
17-422775,Unknown,Black,Female
17-422781,Unknown,Black,Female
17-422793,Unknown,Black,Female
